eventId,eventName,countryName,count,rankType
777,7x7x7 Cube,India,2,Average
777,7x7x7 Cube,India,2,Single
777,7x7x7 Cube,Indonesia,2,Average
777,7x7x7 Cube,Indonesia,2,Single
777,7x7x7 Cube,Ireland,1,Average
777,7x7x7 Cube,Ireland,1,Single
777,7x7x7 Cube,Italy,1,Average
777,7x7x7 Cube,Italy,1,Single
777,7x7x7 Cube,Malaysia,2,Average
777,7x7x7 Cube,Malaysia,2,Single
777,7x7x7 Cube,Mexico,2,Average
777,7x7x7 Cube,Mexico,1,Single
777,7x7x7 Cube,New Zealand,1,Average
777,7x7x7 Cube,Norway,1,Average
777,7x7x7 Cube,Norway,3,Single
777,7x7x7 Cube,Peru,1,Average
777,7x7x7 Cube,Peru,1,Single
777,7x7x7 Cube,Philippines,2,Average
777,7x7x7 Cube,Philippines,2,Single
777,7x7x7 Cube,Poland,2,Average
777,7x7x7 Cube,Poland,2,Single
777,7x7x7 Cube,Republic of Korea,7,Average
777,7x7x7 Cube,Republic of Korea,6,Single
777,7x7x7 Cube,Romania,1,Average
777,7x7x7 Cube,Romania,1,Single
777,7x7x7 Cube,Russia,2,Average
777,7x7x7 Cube,Russia,1,Single
777,7x7x7 Cube,Singapore,4,Average
777,7x7x7 Cube,Singapore,5,Single
777,7x7x7 Cube,Slovakia,1,Average
777,7x7x7 Cube,Slovakia,1,Single
777,7x7x7 Cube,South Africa,1,Average
777,7x7x7 Cube,South Africa,1,Single
777,7x7x7 Cube,Spain,1,Average
777,7x7x7 Cube,Spain,2,Single
777,7x7x7 Cube,Switzerland,2,Average
777,7x7x7 Cube,Switzerland,2,Single
777,7x7x7 Cube,Thailand,1,Average
777,7x7x7 Cube,Thailand,1,Single
777,7x7x7 Cube,United Kingdom,2,Average
777,7x7x7 Cube,United Kingdom,2,Single
777,7x7x7 Cube,United States,23,Average
777,7x7x7 Cube,United States,23,Single
777,7x7x7 Cube,Vietnam,3,Average
777,7x7x7 Cube,Vietnam,3,Single
clock,Clock,Australia,4,Average
clock,Clock,Australia,4,Single
clock,Clock,Austria,1,Average
clock,Clock,Brazil,1,Single
clock,Clock,Canada,1,Average
clock,Clock,Canada,2,Single
clock,Clock,China,1,Average
clock,Clock,China,1,Single
clock,Clock,Chinese Taipei,1,Average
clock,Clock,Czech Republic,1,Average
clock,Clock,Czech Republic,1,Single
clock,Clock,Denmark,1,Average
clock,Clock,Denmark,1,Single
clock,Clock,Estonia,1,Average
clock,Clock,Estonia,1,Single
clock,Clock,Finland,2,Average
clock,Clock,Finland,1,Single
clock,Clock,France,2,Single
clock,Clock,Germany,2,Average
clock,Clock,Germany,2,Single
clock,Clock,"Hong Kong, China",1,Average
clock,Clock,Hungary,1,Average
clock,Clock,Hungary,1,Single
clock,Clock,India,2,Average
clock,Clock,India,1,Single
clock,Clock,Ireland,1,Average
clock,Clock,Ireland,1,Single
clock,Clock,Israel,1,Average
clock,Clock,Italy,1,Average
clock,Clock,Italy,1,Single
clock,Clock,Japan,1,Single
clock,Clock,Malaysia,1,Average
clock,Clock,Malaysia,1,Single
clock,Clock,Mexico,1,Single
clock,Clock,Mongolia,1,Average
clock,Clock,Mongolia,1,Single
clock,Clock,Netherlands,3,Average
clock,Clock,Netherlands,3,Single
clock,Clock,New Zealand,4,Average
clock,Clock,New Zealand,4,Single
clock,Clock,Norway,2,Average
clock,Clock,Norway,4,Single
clock,Clock,Philippines,2,Average
clock,Clock,Philippines,2,Single
clock,Clock,Poland,13,Average
clock,Clock,Poland,12,Single
clock,Clock,Russia,2,Average
clock,Clock,Russia,1,Single
clock,Clock,Singapore,4,Average
clock,Clock,Singapore,4,Single
clock,Clock,Spain,1,Average
clock,Clock,Spain,2,Single
clock,Clock,Sweden,1,Average
clock,Clock,Sweden,2,Single
clock,Clock,Switzerland,3,Average
clock,Clock,Ukraine,1,Average
clock,Clock,Ukraine,1,Single
clock,Clock,United Kingdom,7,Average
clock,Clock,United Kingdom,8,Single
clock,Clock,United States,33,Average
clock,Clock,United States,31,Single
clock,Clock,Uruguay,1,Average
clock,Clock,Uruguay,1,Single
clock,Clock,Vietnam,1,Average
clock,Clock,Vietnam,1,Single
magic,Magic,Australia,1,Average
magic,Magic,Australia,1,Single
magic,Magic,Brazil,1,Single
magic,Magic,Canada,3,Average
magic,Magic,Chile,2,Single
magic,Magic,China,28,Average
magic,Magic,China,30,Single
magic,Magic,Chinese Taipei,3,Average
magic,Magic,Denmark,1,Average
magic,Magic,Denmark,1,Single
magic,Magic,Finland,1,Average
magic,Magic,France,2,Average
magic,Magic,France,2,Single
magic,Magic,Germany,4,Average
magic,Magic,Germany,2,Single
magic,Magic,"Hong Kong, China",6,Average
magic,Magic,"Hong Kong, China",5,Single
magic,Magic,Hungary,5,Average
magic,Magic,Hungary,5,Single
magic,Magic,Indonesia,6,Average
magic,Magic,Indonesia,9,Single
magic,Magic,Iran,1,Average
magic,Magic,Iran,3,Single
magic,Magic,Italy,2,Average
magic,Magic,Italy,2,Single
magic,Magic,Japan,6,Average
magic,Magic,Japan,6,Single
magic,Magic,"Macau, China",1,Average
magic,Magic,"Macau, China",1,Single
magic,Magic,Malaysia,1,Average
magic,Magic,Mexico,1,Average
magic,Magic,Mexico,1,Single
magic,Magic,Netherlands,1,Average
magic,Magic,Netherlands,1,Single
magic,Magic,Philippines,1,Average
magic,Magic,Philippines,2,Single
magic,Magic,Poland,7,Average
magic,Magic,Poland,4,Single
magic,Magic,Republic of Korea,3,Average
magic,Magic,Republic of Korea,5,Single
magic,Magic,Russia,1,Average
magic,Magic,Russia,1,Single
magic,Magic,Spain,1,Average
magic,Magic,Spain,1,Single
magic,Magic,Sweden,2,Average
magic,Magic,Sweden,3,Single
magic,Magic,Thailand,3,Average
magic,Magic,Thailand,5,Single
magic,Magic,Ukraine,1,Average
magic,Magic,Ukraine,1,Single
magic,Magic,United Kingdom,1,Average
magic,Magic,United Kingdom,1,Single
magic,Magic,United States,12,Average
magic,Magic,United States,10,Single
minx,Megaminx,Argentina,3,Average
minx,Megaminx,Argentina,3,Single
minx,Megaminx,Australia,3,Average
minx,Megaminx,Australia,3,Single
minx,Megaminx,Brazil,2,Average
minx,Megaminx,Brazil,2,Single
minx,Megaminx,Canada,2,Average
minx,Megaminx,Canada,3,Single
minx,Megaminx,Chile,1,Average
minx,Megaminx,Chile,1,Single
minx,Megaminx,China,5,Average
minx,Megaminx,China,6,Single
minx,Megaminx,Chinese Taipei,2,Average
minx,Megaminx,Chinese Taipei,2,Single
minx,Megaminx,Colombia,1,Average
minx,Megaminx,Colombia,1,Single
minx,Megaminx,Denmark,1,Average
minx,Megaminx,Finland,1,Average
minx,Megaminx,Finland,1,Single
minx,Megaminx,France,5,Average
minx,Megaminx,France,5,Single
minx,Megaminx,Germany,4,Average
minx,Megaminx,Germany,4,Single
minx,Megaminx,"Hong Kong, China",2,Average
minx,Megaminx,"Hong Kong, China",2,Single
minx,Megaminx,Hungary,1,Average
minx,Megaminx,Hungary,1,Single
minx,Megaminx,India,2,Average
minx,Megaminx,India,2,Single
minx,Megaminx,Indonesia,1,Average
minx,Megaminx,Indonesia,1,Single
minx,Megaminx,Ireland,1,Average
minx,Megaminx,Ireland,1,Single
minx,Megaminx,Italy,1,Average
minx,Megaminx,Italy,1,Single
minx,Megaminx,Japan,1,Average
minx,Megaminx,Japan,1,Single
minx,Megaminx,Malaysia,1,Average
minx,Megaminx,Malaysia,1,Single
minx,Megaminx,Mexico,1,Average
minx,Megaminx,Mexico,2,Single
minx,Megaminx,Netherlands,1,Average
minx,Megaminx,Netherlands,1,Single
minx,Megaminx,New Zealand,2,Average
minx,Megaminx,New Zealand,2,Single
minx,Megaminx,Pakistan,1,Single
minx,Megaminx,Peru,2,Average
minx,Megaminx,Peru,2,Single
minx,Megaminx,Philippines,1,Average
minx,Megaminx,Poland,6,Average
minx,Megaminx,Poland,4,Single
minx,Megaminx,Republic of Korea,6,Average
minx,Megaminx,Republic of Korea,5,Single
minx,Megaminx,Romania,1,Average
minx,Megaminx,Romania,1,Single
minx,Megaminx,Russia,1,Average
minx,Megaminx,Russia,2,Single
minx,Megaminx,Singapore,3,Average
minx,Megaminx,Singapore,3,Single
minx,Megaminx,Slovakia,1,Average
minx,Megaminx,Spain,3,Average
minx,Megaminx,Spain,2,Single
minx,Megaminx,Sweden,1,Average
minx,Megaminx,Sweden,2,Single
minx,Megaminx,Switzerland,1,Average
minx,Megaminx,Switzerland,1,Single
minx,Megaminx,Thailand,1,Average
minx,Megaminx,Thailand,1,Single
minx,Megaminx,Ukraine,4,Average
minx,Megaminx,Ukraine,4,Single
minx,Megaminx,United Kingdom,3,Average
minx,Megaminx,United Kingdom,3,Single
minx,Megaminx,United States,23,Average
minx,Megaminx,United States,24,Single
minx,Megaminx,Vietnam,1,Average
minx,Megaminx,Vietnam,1,Single
mmagic,Master Magic,Austria,2,Average
mmagic,Master Magic,Austria,1,Single
mmagic,Master Magic,Canada,1,Average
mmagic,Master Magic,Canada,1,Single
mmagic,Master Magic,China,34,Average
mmagic,Master Magic,China,31,Single
mmagic,Master Magic,Colombia,1,Single
mmagic,Master Magic,Czech Republic,1,Single
mmagic,Master Magic,France,1,Average
mmagic,Master Magic,France,2,Single
mmagic,Master Magic,Germany,4,Average
mmagic,Master Magic,Germany,3,Single
mmagic,Master Magic,"Hong Kong, China",5,Average
mmagic,Master Magic,"Hong Kong, China",6,Single
mmagic,Master Magic,Hungary,7,Average
mmagic,Master Magic,Hungary,6,Single
mmagic,Master Magic,Indonesia,7,Average
mmagic,Master Magic,Indonesia,9,Single
mmagic,Master Magic,Iran,4,Average
mmagic,Master Magic,Iran,5,Single
mmagic,Master Magic,Italy,1,Average
mmagic,Master Magic,Italy,1,Single
mmagic,Master Magic,Japan,6,Average
mmagic,Master Magic,Japan,5,Single
mmagic,Master Magic,"Macau, China",1,Single
mmagic,Master Magic,Malaysia,1,Single
mmagic,Master Magic,Mexico,1,Average
mmagic,Master Magic,Mexico,1,Single
mmagic,Master Magic,Norway,1,Average
mmagic,Master Magic,Poland,6,Average
mmagic,Master Magic,Poland,5,Single
mmagic,Master Magic,Portugal,1,Average
mmagic,Master Magic,Portugal,1,Single
mmagic,Master Magic,Republic of Korea,3,Average
mmagic,Master Magic,Republic of Korea,5,Single
mmagic,Master Magic,Russia,2,Average
mmagic,Master Magic,Russia,2,Single
mmagic,Master Magic,Spain,1,Single
mmagic,Master Magic,Sweden,1,Average
mmagic,Master Magic,Thailand,1,Average
mmagic,Master Magic,Thailand,2,Single
mmagic,Master Magic,Ukraine,2,Average
mmagic,Master Magic,Ukraine,1,Single
mmagic,Master Magic,United Kingdom,2,Average
mmagic,Master Magic,United Kingdom,1,Single
mmagic,Master Magic,United States,10,Average
mmagic,Master Magic,United States,11,Single
pyram,Pyraminx,Argentina,1,Average
pyram,Pyraminx,Argentina,2,Single
pyram,Pyraminx,Australia,6,Average
pyram,Pyraminx,Australia,4,Single
pyram,Pyraminx,Canada,2,Average
pyram,Pyraminx,Canada,1,Single
pyram,Pyraminx,Chile,1,Average
pyram,Pyraminx,China,13,Average
pyram,Pyraminx,China,5,Single
pyram,Pyraminx,Chinese Taipei,1,Average
pyram,Pyraminx,Chinese Taipei,4,Single
pyram,Pyraminx,Colombia,1,Single
pyram,Pyraminx,Czech Republic,3,Average
pyram,Pyraminx,Czech Republic,2,Single
pyram,Pyraminx,Denmark,1,Single
pyram,Pyraminx,Estonia,1,Average
pyram,Pyraminx,Finland,1,Average
pyram,Pyraminx,France,2,Average
pyram,Pyraminx,France,1,Single
pyram,Pyraminx,Georgia,1,Average
pyram,Pyraminx,Hungary,2,Single
pyram,Pyraminx,India,4,Average
pyram,Pyraminx,India,3,Single
pyram,Pyraminx,Indonesia,2,Average
pyram,Pyraminx,Ireland,1,Average
pyram,Pyraminx,Israel,2,Average
pyram,Pyraminx,Israel,2,Single
pyram,Pyraminx,Italy,2,Average
pyram,Pyraminx,Italy,1,Single
pyram,Pyraminx,Japan,2,Average
pyram,Pyraminx,Malaysia,1,Single
pyram,Pyraminx,Mexico,1,Average
pyram,Pyraminx,Mexico,1,Single
pyram,Pyraminx,Netherlands,2,Average
pyram,Pyraminx,Netherlands,1,Single
pyram,Pyraminx,New Zealand,5,Average
pyram,Pyraminx,New Zealand,7,Single
pyram,Pyraminx,Norway,3,Average
pyram,Pyraminx,Norway,2,Single
pyram,Pyraminx,Peru,1,Average
pyram,Pyraminx,Peru,3,Single
pyram,Pyraminx,Philippines,1,Single
pyram,Pyraminx,Poland,9,Average
pyram,Pyraminx,Poland,10,Single
pyram,Pyraminx,Republic of Korea,2,Average
pyram,Pyraminx,Republic of Korea,1,Single
pyram,Pyraminx,Romania,1,Average
pyram,Pyraminx,Romania,1,Single
pyram,Pyraminx,Russia,2,Average
pyram,Pyraminx,Russia,2,Single
pyram,Pyraminx,Singapore,1,Single
pyram,Pyraminx,Slovakia,2,Single
pyram,Pyraminx,Slovenia,1,Single
pyram,Pyraminx,Spain,2,Average
pyram,Pyraminx,Spain,1,Single
pyram,Pyraminx,Sweden,2,Average
pyram,Pyraminx,Sweden,2,Single
pyram,Pyraminx,Switzerland,1,Single
pyram,Pyraminx,United Kingdom,3,Average
pyram,Pyraminx,United Kingdom,4,Single
pyram,Pyraminx,United States,28,Average
pyram,Pyraminx,United States,30,Single
pyram,Pyraminx,Uruguay,1,Single
pyram,Pyraminx,Vietnam,1,Average
skewb,Skewb,Argentina,1,Average
skewb,Skewb,Argentina,1,Single
skewb,Skewb,Australia,2,Average
skewb,Skewb,Australia,12,Single
skewb,Skewb,Belgium,1,Average
skewb,Skewb,Belgium,1,Single
skewb,Skewb,Bulgaria,1,Single
skewb,Skewb,Canada,1,Average
skewb,Skewb,Canada,1,Single
skewb,Skewb,Chile,1,Average
skewb,Skewb,Chile,1,Single
skewb,Skewb,China,10,Average
skewb,Skewb,China,6,Single
skewb,Skewb,Chinese Taipei,1,Average
skewb,Skewb,Chinese Taipei,1,Single
skewb,Skewb,Colombia,2,Average
skewb,Skewb,Colombia,1,Single
skewb,Skewb,Czech Republic,2,Average
skewb,Skewb,Czech Republic,2,Single
skewb,Skewb,Denmark,3,Average
skewb,Skewb,Denmark,2,Single
skewb,Skewb,Finland,1,Average
skewb,Skewb,Finland,1,Single
skewb,Skewb,France,3,Average
skewb,Skewb,France,3,Single
skewb,Skewb,Germany,2,Average
skewb,Skewb,Germany,2,Single
skewb,Skewb,Hungary,1,Average
skewb,Skewb,Hungary,1,Single
skewb,Skewb,India,2,Average
skewb,Skewb,India,1,Single
skewb,Skewb,Indonesia,1,Average
skewb,Skewb,Indonesia,1,Single
skewb,Skewb,Ireland,2,Average
skewb,Skewb,Italy,2,Average
skewb,Skewb,Italy,2,Single
skewb,Skewb,Japan,1,Average
skewb,Skewb,Malaysia,4,Single
skewb,Skewb,Mexico,3,Average
skewb,Skewb,Mexico,2,Single
skewb,Skewb,Netherlands,1,Average
skewb,Skewb,Netherlands,1,Single
skewb,Skewb,New Zealand,1,Average
skewb,Skewb,New Zealand,2,Single
skewb,Skewb,Norway,1,Average
skewb,Skewb,Peru,1,Average
skewb,Skewb,Peru,1,Single
skewb,Skewb,Philippines,1,Single
skewb,Skewb,Poland,12,Average
skewb,Skewb,Poland,15,Single
skewb,Skewb,Republic of Korea,1,Average
skewb,Skewb,Republic of Korea,1,Single
skewb,Skewb,Romania,1,Single
skewb,Skewb,Russia,2,Average
skewb,Skewb,Russia,1,Single
skewb,Skewb,Singapore,1,Average
skewb,Skewb,Singapore,2,Single
skewb,Skewb,Spain,5,Average
skewb,Skewb,Spain,8,Single
skewb,Skewb,Sweden,3,Average
skewb,Skewb,Sweden,1,Single
skewb,Skewb,Ukraine,4,Average
skewb,Skewb,Ukraine,2,Single
skewb,Skewb,United Kingdom,3,Average
skewb,Skewb,United States,22,Average
skewb,Skewb,United States,23,Single
skewb,Skewb,Vietnam,1,Average
sq1,Square-1,Argentina,1,Average
sq1,Square-1,Argentina,1,Single
sq1,Square-1,Australia,4,Average
sq1,Square-1,Australia,6,Single
sq1,Square-1,Brazil,2,Average
sq1,Square-1,Brazil,2,Single
sq1,Square-1,Canada,2,Average
sq1,Square-1,Canada,2,Single
sq1,Square-1,China,5,Average
sq1,Square-1,China,1,Single
sq1,Square-1,Chinese Taipei,3,Average
sq1,Square-1,Chinese Taipei,3,Single
sq1,Square-1,Colombia,1,Average
sq1,Square-1,Colombia,1,Single
sq1,Square-1,Czech Republic,2,Average
sq1,Square-1,Denmark,2,Average
sq1,Square-1,Denmark,2,Single
sq1,Square-1,Finland,1,Average
sq1,Square-1,Finland,1,Single
sq1,Square-1,France,1,Average
sq1,Square-1,France,2,Single
sq1,Square-1,"Hong Kong, China",1,Single
sq1,Square-1,Indonesia,1,Average
sq1,Square-1,Indonesia,2,Single
sq1,Square-1,Italy,3,Average
sq1,Square-1,Italy,3,Single
sq1,Square-1,Japan,2,Average
sq1,Square-1,Japan,1,Single
sq1,Square-1,Lithuania,1,Single
sq1,Square-1,Malaysia,1,Average
sq1,Square-1,Malaysia,3,Single
sq1,Square-1,Mexico,1,Average
sq1,Square-1,Mexico,1,Single
sq1,Square-1,Netherlands,2,Average
sq1,Square-1,Netherlands,3,Single
sq1,Square-1,New Zealand,1,Average
sq1,Square-1,New Zealand,1,Single
sq1,Square-1,Peru,1,Average
sq1,Square-1,Peru,1,Single
sq1,Square-1,Poland,6,Average
sq1,Square-1,Poland,6,Single
sq1,Square-1,Republic of Korea,5,Average
sq1,Square-1,Republic of Korea,4,Single
sq1,Square-1,Romania,1,Average
sq1,Square-1,Russia,1,Average
sq1,Square-1,Singapore,2,Average
sq1,Square-1,Singapore,2,Single
sq1,Square-1,Spain,1,Average
sq1,Square-1,Spain,1,Single
sq1,Square-1,Sweden,1,Average
sq1,Square-1,Sweden,1,Single
sq1,Square-1,Switzerland,1,Average
sq1,Square-1,Switzerland,1,Single
sq1,Square-1,Ukraine,1,Single
sq1,Square-1,United Kingdom,2,Average
sq1,Square-1,United Kingdom,4,Single
sq1,Square-1,United States,46,Average
sq1,Square-1,United States,43,Single
